county,date,metro_area,SNAP_Applications,Population,Median_Income,month,SNAP_Application_Rate,monthly_average_CalFresh,monthly_average_FoodBank
Kern,2025-01-01,Bakersfield,8471.0,907958,67660.0,1,0.009329726705420295,54.2,20.0
Kern,2025-02-01,Bakersfield,6495.0,907958,67660.0,2,0.007153414585256146,57.0,0.0
Kern,2025-03-01,Bakersfield,6502.0,907958,67660.0,3,0.007161124192969278,57.0,0.0
Kings,2022-05-01,FresnoVisalia,1085.0,152072,68750.0,5,0.007134778262928087,,
Kings,2022-06-01,FresnoVisalia,1237.0,152072,68750.0,6,0.008134304802988058,55.2,29.0
Kings,2022-07-01,FresnoVisalia,1175.0,152072,68750.0,7,0.007726603187963596,59.75,41.0
Kings,2022-08-01,FresnoVisalia,1305.0,152072,68750.0,8,0.008581461413014888,71.0,54.4
Kings,2022-09-01,FresnoVisalia,1084.0,152072,68750.0,9,0.007128202430427692,68.0,65.25
Kings,2022-10-01,FresnoVisalia,1231.0,152072,68750.0,10,0.008094849807985692,71.5,55.25
Kings,2022-11-01,FresnoVisalia,1191.0,152072,68750.0,11,0.00783181650796991,77.2,50.6
Kings,2022-12-01,FresnoVisalia,914.0,152072,68750.0,12,0.0060103109053606186,62.5,48.0
Kings,2023-01-01,FresnoVisalia,1441.0,152072,68750.0,1,0.009475774633068547,61.0,54.75
Kings,2023-02-01,FresnoVisalia,1018.0,152072,68750.0,2,0.006694197485401652,67.2,42.4
Kings,2023-03-01,FresnoVisalia,1174.0,152072,68750.0,3,0.007720027355463201,65.25,51.5
Kings,2023-04-01,FresnoVisalia,964.0,152072,68750.0,4,0.0063391025303803465,73.25,60.5
Kings,2023-05-01,FresnoVisalia,1071.0,152072,68750.0,5,0.007042716607922563,74.6,49.6
Kings,2023-06-01,FresnoVisalia,1002.0,152072,68750.0,6,0.006588984165395339,66.5,50.75
Kings,2023-07-01,FresnoVisalia,1023.0,152072,68750.0,7,0.006727076647903624,73.5,62.5
Kings,2023-08-01,FresnoVisalia,1239.0,152072,68750.0,8,0.008147456467988848,75.6,56.2
Kings,2023-09-01,FresnoVisalia,1005.0,152072,68750.0,9,0.006608711662896523,74.5,61.5
Kings,2023-10-01,FresnoVisalia,1181.0,152072,68750.0,10,0.007766058182965964,68.25,65.25
Kings,2023-11-01,FresnoVisalia,1108.0,152072,68750.0,11,0.007286022410437161,75.0,58.8
Kings,2023-12-01,FresnoVisalia,902.0,152072,68750.0,12,0.005931400915355884,64.75,74.25
Kings,2024-01-01,FresnoVisalia,1400.0,152072,68750.0,1,0.00920616550055237,63.0,52.4
Kings,2024-02-01,FresnoVisalia,1005.0,152072,68750.0,2,0.006608711662896523,72.75,68.25
Kings,2024-03-01,FresnoVisalia,971.0,152072,68750.0,3,0.006385133357883108,55.0,59.0
Kings,2024-04-01,FresnoVisalia,1041.0,152072,68750.0,4,0.006845441632910726,59.8,61.4
Kings,2024-05-01,FresnoVisalia,1061.0,152072,68750.0,5,0.0069769582829186175,55.25,65.5
Kings,2024-06-01,FresnoVisalia,964.0,152072,68750.0,6,0.0063391025303803465,53.0,52.25
Kings,2024-07-01,FresnoVisalia,1189.0,152072,68750.0,7,0.00781866484296912,65.6,48.6
Kings,2024-08-01,FresnoVisalia,1125.0,152072,68750.0,8,0.007397811562943868,71.75,60.0
Kings,2024-09-01,FresnoVisalia,1027.0,152072,68750.0,9,0.0067533799779052025,60.25,46.25
Kings,2024-10-01,FresnoVisalia,1176.0,152072,68750.0,10,0.0077331790204639905,71.0,52.4
Kings,2024-11-01,FresnoVisalia,1043.0,152072,68750.0,11,0.006858593297911515,55.75,58.5
Kings,2024-12-01,FresnoVisalia,995.0,152072,68750.0,12,0.006542953337892577,54.75,63.0
Kings,2025-01-01,FresnoVisalia,1270.0,152072,68750.0,1,0.008351307275501079,56.6,36.6
Kings,2025-02-01,FresnoVisalia,897.0,152072,68750.0,2,0.0058985217528539115,68.25,49.0
Kings,2025-03-01,FresnoVisalia,941.0,152072,68750.0,3,0.006187858382871271,60.5,46.25
Lake,2022-05-01,SanFranciscoOaklandSanJose,561.0,67290,58738.0,5,0.008337048595630852,,
Lake,2022-06-01,SanFranciscoOaklandSanJose,653.0,67290,58738.0,6,0.00970426512111755,56.2,54.8
Lake,2022-07-01,SanFranciscoOaklandSanJose,601.0,67290,58738.0,7,0.008931490563233764,63.25,59.75
Lake,2022-08-01,SanFranciscoOaklandSanJose,695.0,67290,58738.0,8,0.01032842918710061,74.8,58.4
Lake,2022-09-01,SanFranciscoOaklandSanJose,590.0,67290,58738.0,9,0.008768019022142963,76.0,56.75
Lake,2022-10-01,SanFranciscoOaklandSanJose,612.0,67290,58738.0,10,0.009094962104324564,76.25,57.0
Lake,2022-11-01,SanFranciscoOaklandSanJose,579.0,67290,58738.0,11,0.008604547481052162,72.8,64.0
Lake,2022-12-01,SanFranciscoOaklandSanJose,481.0,67290,58738.0,12,0.007148164660425026,67.5,90.25
Lake,2023-01-01,SanFranciscoOaklandSanJose,638.0,67290,58738.0,1,0.009481349383266459,60.5,78.0
Lake,2023-02-01,SanFranciscoOaklandSanJose,478.0,67290,58738.0,2,0.0071035815128548075,73.6,64.2
Lake,2023-03-01,SanFranciscoOaklandSanJose,598.0,67290,58738.0,3,0.008886907415663546,75.25,63.5
Lake,2023-04-01,SanFranciscoOaklandSanJose,492.0,67290,58738.0,4,0.007311636201515827,75.75,69.0
Lake,2023-05-01,SanFranciscoOaklandSanJose,588.0,67290,58738.0,5,0.008738296923762818,68.2,67.2
Lake,2023-06-01,SanFranciscoOaklandSanJose,474.0,67290,58738.0,6,0.007044137316094517,55.75,64.5
Lake,2023-07-01,SanFranciscoOaklandSanJose,507.0,67290,58738.0,7,0.007534551939366919,62.0,63.5
Lake,2023-08-01,SanFranciscoOaklandSanJose,593.0,67290,58738.0,8,0.008812602169713182,75.2,63.2
Lake,2023-09-01,SanFranciscoOaklandSanJose,506.0,67290,58738.0,9,0.007519690890176846,85.75,70.25
Lake,2023-10-01,SanFranciscoOaklandSanJose,548.0,67290,58738.0,10,0.008143854956159905,86.5,64.5
Lake,2023-11-01,SanFranciscoOaklandSanJose,585.0,67290,58738.0,11,0.008693713776192599,75.2,66.0
Lake,2023-12-01,SanFranciscoOaklandSanJose,464.0,67290,58738.0,12,0.006895526824193788,65.0,82.0
Lake,2024-01-01,SanFranciscoOaklandSanJose,672.0,67290,58738.0,1,0.009986625055728934,67.0,77.4
Lake,2024-02-01,SanFranciscoOaklandSanJose,538.0,67290,58738.0,2,0.007995244464259177,76.25,59.75
Lake,2024-03-01,SanFranciscoOaklandSanJose,469.0,67290,58738.0,3,0.006969832070144152,77.0,54.5
Lake,2024-04-01,SanFranciscoOaklandSanJose,528.0,67290,58738.0,4,0.007846633972358448,69.2,62.0
Lake,2024-05-01,SanFranciscoOaklandSanJose,456.0,67290,58738.0,5,0.006776638430673205,61.5,55.25
Lake,2024-06-01,SanFranciscoOaklandSanJose,436.0,67290,58738.0,6,0.006479417446871749,58.0,51.5
Lake,2024-07-01,SanFranciscoOaklandSanJose,542.0,67290,58738.0,7,0.008054688661019467,67.8,53.8
Lake,2024-08-01,SanFranciscoOaklandSanJose,552.0,67290,58738.0,8,0.008203299152920196,72.5,53.0
Lake,2024-09-01,SanFranciscoOaklandSanJose,524.0,67290,58738.0,9,0.007787189775598157,86.25,50.5
Lake,2024-10-01,SanFranciscoOaklandSanJose,580.0,67290,58738.0,10,0.008619408530242236,82.0,53.6
Lake,2024-11-01,SanFranciscoOaklandSanJose,524.0,67290,58738.0,11,0.007787189775598157,72.0,55.5
Lake,2024-12-01,SanFranciscoOaklandSanJose,500.0,67290,58738.0,12,0.00743052459503641,60.5,71.0
Lake,2025-01-01,SanFranciscoOaklandSanJose,602.0,67290,58738.0,1,0.008946351612423837,63.2,64.2
Lake,2025-02-01,SanFranciscoOaklandSanJose,456.0,67290,58738.0,2,0.006776638430673205,77.25,57.25
Lake,2025-03-01,SanFranciscoOaklandSanJose,511.0,67290,58738.0,3,0.007593996136127211,71.75,52.5
Lassen,2022-05-01,Reno,176.0,26543,64395.0,5,0.00663075010360547,,
Lassen,2022-06-01,Reno,148.0,26543,64395.0,6,0.005575858041668236,0.0,34.2
Lassen,2022-07-01,Reno,173.0,26543,64395.0,7,0.006517725954112195,0.0,35.0
Lassen,2022-08-01,Reno,225.0,26543,64395.0,8,0.00847681121199563,0.0,30.6
Lassen,2022-09-01,Reno,173.0,26543,64395.0,9,0.006517725954112195,0.0,14.0
Lassen,2022-10-01,Reno,184.0,26543,64395.0,10,0.006932147835587537,0.0,25.75
Lassen,2022-11-01,Reno,177.0,26543,64395.0,11,0.0066684248201032284,0.0,57.2
Lassen,2022-12-01,Reno,149.0,26543,64395.0,12,0.0056135327581659945,0.0,40.25
Lassen,2023-01-01,Reno,190.0,26543,64395.0,1,0.0071581961345740875,0.0,44.5
Lassen,2023-02-01,Reno,132.0,26543,64395.0,2,0.004973062577704103,0.0,29.0
Lassen,2023-03-01,Reno,151.0,26543,64395.0,3,0.005688882191161511,0.0,11.0
Lassen,2023-04-01,Reno,137.0,26543,64395.0,4,0.005161436160192895,0.0,53.75
Lassen,2023-05-01,Reno,161.0,26543,64395.0,5,0.006065629356139095,0.0,41.6
Lassen,2023-06-01,Reno,132.0,26543,64395.0,6,0.004973062577704103,0.0,47.75
Lassen,2023-07-01,Reno,149.0,26543,64395.0,7,0.0056135327581659945,0.0,17.0
Lassen,2023-08-01,Reno,235.0,26543,64395.0,8,0.008853558376973214,0.0,43.0
Lassen,2023-09-01,Reno,148.0,26543,64395.0,9,0.005575858041668236,0.0,40.25
Lassen,2023-10-01,Reno,152.0,26543,64395.0,10,0.00572655690765927,0.0,49.25
Lassen,2023-11-01,Reno,159.0,26543,64395.0,11,0.005990279923143578,0.0,32.4
Lassen,2023-12-01,Reno,123.0,26543,64395.0,12,0.004633990129224277,0.0,55.25
Lassen,2024-01-01,Reno,174.0,26543,64395.0,1,0.006555400670609953,0.0,56.8
Lassen,2024-02-01,Reno,123.0,26543,64395.0,2,0.004633990129224277,0.0,36.0
Lassen,2024-03-01,Reno,136.0,26543,64395.0,3,0.005123761443695136,0.0,20.75
Lassen,2024-04-01,Reno,132.0,26543,64395.0,4,0.004973062577704103,0.0,8.2
Lassen,2024-05-01,Reno,114.0,26543,64395.0,5,0.004294917680744453,0.0,40.0
Lassen,2024-06-01,Reno,132.0,26543,64395.0,6,0.004973062577704103,0.0,28.0
Lassen,2024-07-01,Reno,111.0,26543,64395.0,7,0.0041818935312511775,0.0,20.2
Lassen,2024-08-01,Reno,233.0,26543,64395.0,8,0.008778208943977697,0.0,12.25
Lassen,2024-09-01,Reno,147.0,26543,64395.0,9,0.005538183325170478,0.0,36.75
Lassen,2024-10-01,Reno,164.0,26543,64395.0,10,0.00617865350563237,20.0,22.0
Lassen,2024-11-01,Reno,127.0,26543,64395.0,11,0.004784688995215311,0.0,11.0
Lassen,2024-12-01,Reno,140.0,26543,64395.0,12,0.00527446030968617,0.0,29.75
Lassen,2025-01-01,Reno,147.0,26543,64395.0,1,0.005538183325170478,0.0,20.2
Lassen,2025-02-01,Reno,126.0,26543,64395.0,2,0.004747014278717552,0.0,26.25
Lassen,2025-03-01,Reno,118.0,26543,64395.0,3,0.004445616546735486,0.0,21.0
Los Angeles,2022-05-01,LosAngeles,64213.0,9550505,87760.0,5,0.006723518808691268,,
Los Angeles,2022-06-01,LosAngeles,69604.0,9550505,87760.0,6,0.007287991577408734,52.4,54.2
Los Angeles,2022-07-01,LosAngeles,70881.0,9550505,87760.0,7,0.007421701784355906,54.0,64.5
Los Angeles,2022-08-01,LosAngeles,80017.0,9550505,87760.0,8,0.0083783004144807,70.0,62.4
Los Angeles,2022-09-01,LosAngeles,72003.0,9550505,87760.0,9,0.007539182483020532,69.25,64.25
Los Angeles,2022-10-01,LosAngeles,77357.0,9550505,87760.0,10,0.008099781111051196,71.25,64.25
Los Angeles,2022-11-01,LosAngeles,66399.0,9550505,87760.0,11,0.0069524072287276955,81.8,70.6
Los Angeles,2022-12-01,LosAngeles,60697.0,9550505,87760.0,12,0.006355370736940089,72.5,75.75
Los Angeles,2023-01-01,LosAngeles,73871.0,9550505,87760.0,1,0.007734774234451476,59.75,65.75
Los Angeles,2023-02-01,LosAngeles,63364.0,9550505,87760.0,2,0.006634622985904934,76.0,61.2
Los Angeles,2023-03-01,LosAngeles,69264.0,9550505,87760.0,3,0.007252391365692181,72.75,60.75
Los Angeles,2023-04-01,LosAngeles,56994.0,9550505,87760.0,4,0.005967642548744804,71.75,65.75
Los Angeles,2023-05-01,LosAngeles,68498.0,9550505,87760.0,5,0.007172186182824887,70.4,65.8
Los Angeles,2023-06-01,LosAngeles,61766.0,9550505,87760.0,6,0.006467301990837134,64.75,65.5
Los Angeles,2023-07-01,LosAngeles,61975.0,9550505,87760.0,7,0.006489185650392309,70.5,69.5
Los Angeles,2023-08-01,LosAngeles,71653.0,9550505,87760.0,8,0.007502535206253491,73.0,68.4
Los Angeles,2023-09-01,LosAngeles,63729.0,9550505,87760.0,9,0.006672840860247704,72.5,72.25
Los Angeles,2023-10-01,LosAngeles,67686.0,9550505,87760.0,10,0.007087164500725354,75.25,70.0
Los Angeles,2023-11-01,LosAngeles,58102.0,9550505,87760.0,11,0.0060836573563387486,71.2,70.2
Los Angeles,2023-12-01,LosAngeles,53986.0,9550505,87760.0,12,0.005652685381558357,60.75,76.0
Los Angeles,2024-01-01,LosAngeles,73556.0,9550505,87760.0,1,0.007701791685361141,66.4,66.4
Los Angeles,2024-02-01,LosAngeles,61722.0,9550505,87760.0,2,0.006462694904614991,73.75,62.25
Los Angeles,2024-03-01,LosAngeles,59697.0,9550505,87760.0,3,0.006250664231891402,65.25,60.75
Los Angeles,2024-04-01,LosAngeles,64827.0,9550505,87760.0,4,0.006787808602791161,64.6,58.6
Los Angeles,2024-05-01,LosAngeles,61899.0,9550505,87760.0,5,0.006481227956008609,54.75,57.25
Los Angeles,2024-06-01,LosAngeles,57800.0,9550505,87760.0,6,0.006052035991814046,51.25,56.5
Los Angeles,2024-07-01,LosAngeles,68578.0,9550505,87760.0,7,0.007180562703228782,60.8,59.2
Los Angeles,2024-08-01,LosAngeles,70182.0,9550505,87760.0,8,0.007348511937326874,63.0,59.0
Los Angeles,2024-09-01,LosAngeles,66868.0,9550505,87760.0,9,0.007001514579595529,63.75,59.75
Los Angeles,2024-10-01,LosAngeles,66920.0,9550505,87760.0,10,0.007006959317858061,68.6,64.2
Los Angeles,2024-11-01,LosAngeles,53308.0,9550505,87760.0,11,0.005581694371135348,58.75,61.75
Los Angeles,2024-12-01,LosAngeles,54568.0,9550505,87760.0,12,0.0057136245674966925,53.5,72.75
Los Angeles,2025-01-01,LosAngeles,66398.0,9550505,87760.0,1,0.006952302522222647,60.6,64.8
Los Angeles,2025-02-01,LosAngeles,53452.0,9550505,87760.0,2,0.0055967721078623595,67.75,79.25
Los Angeles,2025-03-01,LosAngeles,52595.0,9550505,87760.0,3,0.005507038633035635,62.75,59.75
Madera,2022-05-01,FresnoVisalia,902.0,167916,75496.0,5,0.005371733485790515,,
Madera,2022-06-01,FresnoVisalia,1074.0,167916,75496.0,6,0.006396055170442364,55.2,29.0
Madera,2022-07-01,FresnoVisalia,1047.0,167916,75496.0,7,0.006235260487386551,59.75,41.0
Madera,2022-08-01,FresnoVisalia,1141.0,167916,75496.0,8,0.00679506419876605,71.0,54.4
Madera,2022-09-01,FresnoVisalia,1006.0,167916,75496.0,9,0.005991090783486981,68.0,65.25
Madera,2022-10-01,FresnoVisalia,1185.0,167916,75496.0,10,0.007057099978560709,71.5,55.25
Madera,2022-11-01,FresnoVisalia,1139.0,167916,75496.0,11,0.006783153481502656,77.2,50.6
Madera,2022-12-01,FresnoVisalia,885.0,167916,75496.0,12,0.005270492389051668,62.5,48.0
Madera,2023-02-01,FresnoVisalia,1002.0,167916,75496.0,2,0.005967269348960195,67.2,42.4
Madera,2023-03-01,FresnoVisalia,1081.0,167916,75496.0,3,0.0064377426808642415,65.25,51.5
Madera,2023-04-01,FresnoVisalia,852.0,167916,75496.0,4,0.005073965554205674,73.25,60.5
Madera,2023-05-01,FresnoVisalia,997.0,167916,75496.0,5,0.00593749255580171,74.6,49.6
Madera,2023-06-01,FresnoVisalia,949.0,167916,75496.0,6,0.005651635341480264,66.5,50.75
Madera,2023-07-01,FresnoVisalia,956.0,167916,75496.0,7,0.0056933228519021415,73.5,62.5
Madera,2023-08-01,FresnoVisalia,1069.0,167916,75496.0,8,0.00636627837728388,75.6,56.2
Madera,2023-09-01,FresnoVisalia,831.0,167916,75496.0,9,0.0049489030229400415,74.5,61.5
Madera,2023-10-01,FresnoVisalia,969.0,167916,75496.0,10,0.0057707425141142,68.25,65.25
Madera,2023-11-01,FresnoVisalia,1058.0,167916,75496.0,11,0.006300769432335215,75.0,58.8
Madera,2023-12-01,FresnoVisalia,882.0,167916,75496.0,12,0.005252626313156579,64.75,74.25
Madera,2024-01-01,FresnoVisalia,1117.0,167916,75496.0,1,0.006652135591605326,63.0,52.4
Madera,2024-02-01,FresnoVisalia,986.0,167916,75496.0,2,0.005871983610853046,72.75,68.25
Madera,2024-03-01,FresnoVisalia,948.0,167916,75496.0,3,0.005645679982848567,55.0,59.0
Madera,2024-04-01,FresnoVisalia,942.0,167916,75496.0,4,0.005609947831058387,59.8,61.4
Madera,2024-05-01,FresnoVisalia,904.0,167916,75496.0,5,0.005383644203053908,55.25,65.5
Madera,2024-06-01,FresnoVisalia,836.0,167916,75496.0,6,0.004978679816098525,53.0,52.25
Madera,2024-07-01,FresnoVisalia,1035.0,167916,75496.0,7,0.006163796183806189,65.6,48.6
Madera,2024-08-01,FresnoVisalia,955.0,167916,75496.0,8,0.005687367493270445,71.75,60.0
Madera,2024-09-01,FresnoVisalia,876.0,167916,75496.0,9,0.005216894161366397,60.25,46.25
Madera,2024-10-01,FresnoVisalia,1009.0,167916,75496.0,10,0.006008956859382072,71.0,52.4
Madera,2024-11-01,FresnoVisalia,901.0,167916,75496.0,11,0.005365778127158817,55.75,58.5
Madera,2024-12-01,FresnoVisalia,906.0,167916,75496.0,12,0.005395554920317302,54.75,63.0
Madera,2025-01-01,FresnoVisalia,966.0,167916,75496.0,1,0.00575287643821911,56.6,36.6
Madera,2025-02-01,FresnoVisalia,812.0,167916,75496.0,2,0.004835751208937802,68.25,49.0
Madera,2025-03-01,FresnoVisalia,828.0,167916,75496.0,3,0.004931036947044951,60.5,46.25
Marin,2022-05-01,SanFranciscoOaklandSanJose,550.0,250913,142785.0,5,0.00219199483486308,,
Marin,2022-06-01,SanFranciscoOaklandSanJose,641.0,250913,142785.0,6,0.0025546703439040626,56.2,54.8
Marin,2022-07-01,SanFranciscoOaklandSanJose,638.0,250913,142785.0,7,0.002542714008441173,63.25,59.75
Marin,2022-08-01,SanFranciscoOaklandSanJose,746.0,250913,142785.0,8,0.0029731420851051957,74.8,58.4
Marin,2022-09-01,SanFranciscoOaklandSanJose,704.5,250913,142785.0,9,0.002807746111201891,76.0,56.75
Marin,2022-10-01,SanFranciscoOaklandSanJose,663.0,250913,142785.0,10,0.0026423501372985856,76.25,57.0
Marin,2022-11-01,SanFranciscoOaklandSanJose,677.0,250913,142785.0,11,0.002698146369458737,72.8,64.0
Marin,2022-12-01,SanFranciscoOaklandSanJose,556.0,250913,142785.0,12,0.002215907505788859,67.5,90.25
Marin,2023-01-01,SanFranciscoOaklandSanJose,708.0,250913,142785.0,1,0.0028216951692419286,60.5,78.0
Marin,2023-02-01,SanFranciscoOaklandSanJose,590.0,250913,142785.0,2,0.0023514126410349406,73.6,64.2
Marin,2023-03-01,SanFranciscoOaklandSanJose,623.0,250913,142785.0,3,0.002482932331126725,75.25,63.5
Marin,2023-04-01,SanFranciscoOaklandSanJose,544.0,250913,142785.0,4,0.002168082163937301,75.75,69.0
Marin,2023-05-01,SanFranciscoOaklandSanJose,606.0,250913,142785.0,5,0.0024151797635036847,68.2,67.2
Marin,2023-06-01,SanFranciscoOaklandSanJose,595.0,250913,142785.0,6,0.0023713398668064227,55.75,64.5
Marin,2023-07-01,SanFranciscoOaklandSanJose,602.0,250913,142785.0,7,0.0023992379828864986,62.0,63.5
Marin,2023-08-01,SanFranciscoOaklandSanJose,748.0,250913,142785.0,8,0.002981112975413789,75.2,63.2
Marin,2023-09-01,SanFranciscoOaklandSanJose,628.0,250913,142785.0,9,0.0025028595568982077,85.75,70.25
Marin,2023-10-01,SanFranciscoOaklandSanJose,649.0,250913,142785.0,10,0.0025865539051384344,86.5,64.5
Marin,2023-11-01,SanFranciscoOaklandSanJose,616.0,250913,142785.0,11,0.00245503421504665,75.2,66.0
Marin,2023-12-01,SanFranciscoOaklandSanJose,518.0,250913,142785.0,12,0.0020644605899255916,65.0,82.0
Marin,2024-01-01,SanFranciscoOaklandSanJose,733.0,250913,142785.0,1,0.0029213312980993413,67.0,77.4
Marin,2024-02-01,SanFranciscoOaklandSanJose,621.0,250913,142785.0,2,0.0024749614408181323,76.25,59.75
Marin,2024-03-01,SanFranciscoOaklandSanJose,587.0,250913,142785.0,3,0.002339456305572051,77.0,54.5
Marin,2024-04-01,SanFranciscoOaklandSanJose,596.0,250913,142785.0,4,0.0023753253119607196,69.2,62.0
Marin,2024-05-01,SanFranciscoOaklandSanJose,575.0,250913,142785.0,5,0.002291630963720493,61.5,55.25
Marin,2024-06-01,SanFranciscoOaklandSanJose,585.0,250913,142785.0,6,0.002331485415263458,58.0,51.5
Marin,2024-07-01,SanFranciscoOaklandSanJose,602.0,250913,142785.0,7,0.0023992379828864986,67.8,53.8
Marin,2024-08-01,SanFranciscoOaklandSanJose,689.0,250913,142785.0,8,0.0027459717113102948,72.5,53.0
Marin,2024-09-01,SanFranciscoOaklandSanJose,678.0,250913,142785.0,9,0.0027021318146130333,86.25,50.5
Marin,2024-10-01,SanFranciscoOaklandSanJose,691.0,250913,142785.0,10,0.0027539426016188876,82.0,53.6
Marin,2024-11-01,SanFranciscoOaklandSanJose,531.0,250913,142785.0,11,0.0021162713769314464,72.0,55.5
Marin,2024-12-01,SanFranciscoOaklandSanJose,542.0,250913,142785.0,12,0.002160111273628708,60.5,71.0
Marin,2025-01-01,SanFranciscoOaklandSanJose,644.0,250913,142785.0,1,0.002566626679366952,63.2,64.2
Marin,2025-02-01,SanFranciscoOaklandSanJose,526.0,250913,142785.0,2,0.002096344151159964,77.25,57.25
Marin,2025-03-01,SanFranciscoOaklandSanJose,558.0,250913,142785.0,3,0.002223878396097452,71.75,52.5
Mariposa,2022-05-01,FresnoVisalia,95.0,16651,65378.0,5,0.0057053630412587835,,
Mariposa,2022-06-01,FresnoVisalia,117.0,16651,65378.0,6,0.007026605008708186,55.2,29.0
Mariposa,2022-07-01,FresnoVisalia,106.0,16651,65378.0,7,0.006365984024983485,59.75,41.0
Mariposa,2022-08-01,FresnoVisalia,154.0,16651,65378.0,8,0.009248693772145817,71.0,54.4
Mariposa,2022-09-01,FresnoVisalia,135.0,16651,65378.0,9,0.00810762116389406,68.0,65.25
Mariposa,2022-10-01,FresnoVisalia,109.0,16651,65378.0,10,0.00654615338418113,71.5,55.25
Mariposa,2022-11-01,FresnoVisalia,115.0,16651,65378.0,11,0.0069064921025764215,77.2,50.6
Mariposa,2022-12-01,FresnoVisalia,88.0,16651,65378.0,12,0.00528496786979761,62.5,48.0
Mariposa,2023-01-01,FresnoVisalia,130.0,16651,65378.0,1,0.007807338898564651,61.0,54.75
Mariposa,2023-02-01,FresnoVisalia,101.0,16651,65378.0,2,0.006065701759654075,67.2,42.4
Mariposa,2023-03-01,FresnoVisalia,141.0,16651,65378.0,3,0.008467959882289352,65.25,51.5
Mariposa,2023-04-01,FresnoVisalia,84.0,16651,65378.0,4,0.005044742057534082,73.25,60.5
Mariposa,2023-05-01,FresnoVisalia,108.0,16651,65378.0,5,0.0064860969311152485,74.6,49.6
Mariposa,2023-06-01,FresnoVisalia,114.0,16651,65378.0,6,0.00684643564951054,66.5,50.75
Mariposa,2023-07-01,FresnoVisalia,92.0,16651,65378.0,7,0.005525193682061138,73.5,62.5
Mariposa,2023-08-01,FresnoVisalia,102.0,16651,65378.0,8,0.0061257582127199565,75.6,56.2
Mariposa,2023-09-01,FresnoVisalia,82.0,16651,65378.0,9,0.0049246291514023184,74.5,61.5
Mariposa,2023-10-01,FresnoVisalia,109.0,16651,65378.0,10,0.00654615338418113,68.25,65.25
Mariposa,2023-11-01,FresnoVisalia,95.0,16651,65378.0,11,0.0057053630412587835,75.0,58.8
Mariposa,2023-12-01,FresnoVisalia,107.0,16651,65378.0,12,0.006426040478049367,64.75,74.25
Mariposa,2024-01-01,FresnoVisalia,160.0,16651,65378.0,1,0.00960903249054111,63.0,52.4
Mariposa,2024-02-01,FresnoVisalia,97.0,16651,65378.0,2,0.005825475947390547,72.75,68.25
Mariposa,2024-03-01,FresnoVisalia,78.0,16651,65378.0,3,0.00468440333913879,55.0,59.0
Mariposa,2024-04-01,FresnoVisalia,87.0,16651,65378.0,4,0.005224911416731728,59.8,61.4
Mariposa,2024-05-01,FresnoVisalia,96.0,16651,65378.0,5,0.005765419494324665,55.25,65.5
Mariposa,2024-06-01,FresnoVisalia,80.0,16651,65378.0,6,0.004804516245270555,53.0,52.25
Mariposa,2024-07-01,FresnoVisalia,106.0,16651,65378.0,7,0.006365984024983485,65.6,48.6
Mariposa,2024-08-01,FresnoVisalia,82.0,16651,65378.0,8,0.0049246291514023184,71.75,60.0
Mariposa,2024-09-01,FresnoVisalia,112.0,16651,65378.0,9,0.006726322743378776,60.25,46.25
Mariposa,2024-10-01,FresnoVisalia,126.0,16651,65378.0,10,0.007567113086301123,71.0,52.4
Mariposa,2024-11-01,FresnoVisalia,83.0,16651,65378.0,11,0.0049846856044682,55.75,58.5
Mariposa,2024-12-01,FresnoVisalia,102.0,16651,65378.0,12,0.0061257582127199565,54.75,63.0
Mariposa,2025-01-01,FresnoVisalia,110.0,16651,65378.0,1,0.006606209837247012,56.6,36.6
Mariposa,2025-02-01,FresnoVisalia,106.0,16651,65378.0,2,0.006365984024983485,68.25,49.0
Mariposa,2025-03-01,FresnoVisalia,91.0,16651,65378.0,3,0.005465137228995255,60.5,46.25
Mendocino,2022-05-01,SanFranciscoOaklandSanJose,670.0,87310,64688.0,5,0.007673805978696598,,
Mendocino,2022-06-01,SanFranciscoOaklandSanJose,741.0,87310,64688.0,6,0.008487000343603253,56.2,54.8
Mendocino,2022-07-01,SanFranciscoOaklandSanJose,727.0,87310,64688.0,7,0.008326652158973772,63.25,59.75
Mendocino,2022-08-01,SanFranciscoOaklandSanJose,785.0,87310,64688.0,8,0.008990951781010193,74.8,58.4
Mendocino,2022-09-01,SanFranciscoOaklandSanJose,726.0,87310,64688.0,9,0.008315198717214523,76.0,56.75
Mendocino,2022-10-01,SanFranciscoOaklandSanJose,732.0,87310,64688.0,10,0.008383919367770014,76.25,57.0
Mendocino,2022-11-01,SanFranciscoOaklandSanJose,712.0,87310,64688.0,11,0.008154850532585042,72.8,64.0
Mendocino,2022-12-01,SanFranciscoOaklandSanJose,568.0,87310,64688.0,12,0.006505554919253235,67.5,90.25
Mendocino,2023-01-01,SanFranciscoOaklandSanJose,818.0,87310,64688.0,1,0.0093689153590654,60.5,78.0
Mendocino,2023-02-01,SanFranciscoOaklandSanJose,650.0,87310,64688.0,2,0.007444737143511625,73.6,64.2
Mendocino,2023-03-01,SanFranciscoOaklandSanJose,705.0,87310,64688.0,3,0.0080746764402703,75.25,63.5
Mendocino,2023-04-01,SanFranciscoOaklandSanJose,539.0,87310,64688.0,4,0.006173405108235025,75.75,69.0
